BusinessName,RatingValue,RatingDate,Hygiene,Structural,ConfidenceInManagement,longitude,latitude
Dinner Box,5.0,2022-03-25T00:00:00,5,5,5,0.110629,51.551418
RS Chicken & Pizza,1.0,2022-04-01T00:00:00,10,5,20,0.110629,51.551418
Adom Trading Ltd T/A  Amazing Grace,4.0,2022-04-22T00:00:00,5,5,10,0.110629,51.551418
Longbridge News,,1901-01-01T00:00:00,,,,0.110629,51.551418
Sweets Town & Grill,3.0,2021-05-15T00:00:00,10,10,10,0.1297778,51.5704877
Mr Tacos,5.0,2019-11-06T00:00:00,5,5,5,0.129203006625175,51.5699234008789
BEKS ZONE,5.0,2021-06-30T00:00:00,0,0,5,0.0945565,51.5353937
Foodbank,5.0,2021-11-04T00:00:00,5,5,5,0.129176005721092,51.5699234008789
Miorita Ltd,4.0,2021-08-06T00:00:00,5,5,10,0.094298,51.535361
Bela Lisbaa,4.0,2021-06-06T00:00:00,5,10,5,0.0942990034818649,51.5353622436523
The Swan,3.0,2020-11-04T00:00:00,10,10,10,0.129957,51.570529
Smart Groceries and Charcoal Grill,4.0,2021-06-06T00:00:00,0,5,10,0.0942990034818649,51.5353622436523
New Blossom Garden,0.0,2022-06-06T00:00:00,15,20,20,0.094299,51.535362
Buon Appetito Cafe,5.0,2021-08-20T00:00:00,5,5,5,0.094299,51.535362
Manor Infants School,4.0,2022-03-09T00:00:00,10,5,0,0.102483,51.543678
Costcutter,4.0,2020-09-12T00:00:00,10,5,5,0.130516,51.571058
Eastern Paradise,4.0,2022-04-08T00:00:00,5,10,5,0.094299,51.535362
Yo To Go Gallions Reach,5.0,2022-03-23T00:00:00,0,0,0,0.0761953,51.5169279
The Spot,3.0,2022-03-31T00:00:00,10,10,10,0.094095,51.5353929
The Best Kebab House,1.0,2021-06-02T00:00:00,5,5,20,0.129345,51.570396
S& K Food Mat,1.0,2021-07-02T00:00:00,5,10,20,0.0939789,51.535377
Manor Junior School,5.0,2022-07-13T00:00:00,0,5,5,0.102483,51.543678
Time Court Nursing Home,5.0,2021-10-12T00:00:00,0,0,0,0.0477709993720055,51.4894943237305
Foodies,5.0,2021-03-26T00:00:00,5,5,5,0.129345,51.570396
Shooters Hill Residential Home,5.0,2022-05-15T00:00:00,0,0,0,0.0329507,51.4747509
Londis,5.0,2019-12-11T00:00:00,5,5,5,0.0943050011992455,51.5358009338379
DayLewis,,1901-01-01T00:00:00,,,,0.0941839,51.53576
Manor Longbridge School Kitchen,5.0,2020-11-30T00:00:00,5,5,5,0.110797,51.552242
Busy Bees at Greenwich,5.0,2021-06-23T00:00:00,0,5,0,0.0520817,51.493873
Merhaba,,1901-01-01T00:00:00,,,,0.1213672,51.5627892
Waterfield Supported Homes Ltd,5.0,2020-01-25T00:00:00,5,5,5,0.001582,51.4436
Kebabish Green lane Ltd,3.0,2022-04-10T00:00:00,10,10,5,0.1214532,51.5627786
Arnold House,5.0,2021-04-26T00:00:00,0,0,0,0.0326892,51.4746659
R B General Stores,5.0,2022-04-27T00:00:00,5,5,5,0.187826,51.628555
Mama's Peri Peri,2.0,2022-03-20T00:00:00,5,15,10,0.094059,51.535788
The Meat And Fish Factory,4.0,2021-11-19T00:00:00,0,10,10,0.094059,51.535788
Fruit and Veg Shop,3.0,2021-08-20T00:00:00,10,10,10,0.094059,51.535789
ACIU Ltd,5.0,2018-09-29T00:00:00,5,5,5,0.094059,51.535789
Lotus,4.0,2022-04-16T00:00:00,5,5,10,0.094059,51.535789
Chubby Friar Fish and Chips LTD,4.0,2022-06-18T00:00:00,0,10,5,0.094059,51.535789
Tulips Care Home,5.0,2019-05-17T00:00:00,5,5,5,0.003995,51.446122
Delicious,3.0,2018-05-10T00:00:00,10,10,5,0.003995,51.446122
Tesco Cafe,5.0,2021-06-19T00:00:00,0,5,5,0.075682,51.51759
New Delicious,,1901-01-01T00:00:00,,,,0.003995,51.446122
Fresh Halal Butchers,5.0,2019-04-24T00:00:00,0,5,0,0.075682,51.51759
Pride of Asia,5.0,2022-03-02T00:00:00,5,5,5,0.128398,51.56991
Brook Farm Country Estates Ltd,5.0,2021-07-30T00:00:00,0,5,0,0.2031176,51.6437324
Brownhill Lodge,5.0,2022-01-29T00:00:00,5,5,5,0.002795,51.445009
Top Hut Pizza & Chicken,4.0,2019-06-12T00:00:00,5,5,10,0.003995,51.446122
Olli's,5.0,2022-06-14T00:00:00,5,5,5,0.0397249981760979,51.4818801879883
The Old Cottage Coffee Shop,5.0,2022-03-24T00:00:00,0,5,5,0.0397249981760979,51.4818801879883
Mr P's Cornershop,,1901-01-01T00:00:00,,,,0.1567687,51.5982279
The Belly,,1901-01-01T00:00:00,,,,0.1568498,51.5982345
Roberts Stores,5.0,2021-07-08T00:00:00,0,0,0,0.0205552,51.4627618
Chadwell Heath Cricket Club,4.0,2008-01-28T00:00:00,0,0,10,0.134086,51.575822
Charlton Lido & Leisure Club,5.0,2021-11-10T00:00:00,0,0,0,0.0326249904085196,51.4750449733077
Uche's Foods,3.0,2018-06-07T00:00:00,5,10,10,0.0040517,51.4465341
Barking Abbey Comprehensive Upper School,5.0,2022-02-11T00:00:00,0,5,0,0.10567,51.547739
Kebabish Original,5.0,2021-02-22T00:00:00,5,5,5,0.128749,51.570632
Our Camps,4.0,2022-07-26T00:00:00,10,0,10,0.0471731,51.48925
Melih BBQ Restaurant,4.0,2021-08-13T00:00:00,5,10,5,0.128749,51.570632
DU'A Foods,5.0,2018-06-27T00:00:00,5,0,5,0.1288613,51.5706393
Orchid Blossom,4.0,2021-10-07T00:00:00,10,5,5,0.128749,51.570632
Ottomon Wines,4.0,2019-09-05T00:00:00,0,5,10,0.128749,51.570632
London dhaba,3.0,2020-10-15T00:00:00,10,10,10,0.128749,51.570632
Carib Twist,5.0,2021-07-25T00:00:00,5,5,5,0.1284309,51.5699519
The Tulips Care Home,3.0,2019-02-16T00:00:00,10,5,10,0.0032581,51.4458282
Manzil Tandoori,4.0,2018-11-05T00:00:00,5,5,10,0.156565,51.598217
Fusion Foods Pop Up Restaurant,5.0,2021-08-26T00:00:00,5,5,5,0.0583049990236759,51.5008010864258
Mayfield School,5.0,2021-05-28T00:00:00,5,5,5,0.122431,51.564487
Royal Docks Learning And Activity Centre,4.0,2019-02-06T00:00:00,5,5,10,0.058292,51.50081
Soul Refresh,5.0,2018-03-23T00:00:00,5,5,5,0.012546,51.455345
Interludee,3.0,2020-02-08T00:00:00,10,5,10,0.0125460000708699,51.4553451538086
Happy Chef,5.0,2019-08-14T00:00:00,5,5,5,0.156565,51.598217
Costa Outlet,5.0,2019-05-10T00:00:00,5,5,5,0.064757,51.507405
London Design And Engineering UTC,5.0,2020-12-02T00:00:00,0,5,0,0.064757,51.507405
Underground Bar,5.0,2019-05-22T00:00:00,5,5,5,0.064757,51.507405
Sports Dock,5.0,2019-05-09T00:00:00,5,5,5,0.064757,51.507405
Papa Johns Outlet,5.0,2019-05-22T00:00:00,5,5,5,0.064757,51.507405
Starbucks Outlet,5.0,2019-05-09T00:00:00,5,5,5,0.064757,51.507405
Aramark Shop,5.0,2019-05-09T00:00:00,5,5,5,0.064757,51.507405
Neelas Home Ltd,5.0,2021-07-08T00:00:00,5,0,5,0.0505023,51.4933031
Dua Fresh Meat & Grocery,3.0,2021-04-23T00:00:00,10,10,10,0.120558001101017,51.5629920959473
Cherry Orchard Primary School,5.0,2021-10-12T00:00:00,0,0,0,0.0331280007958412,51.4760704040527
Tesco,5.0,2018-11-09T00:00:00,5,5,0,0.120558,51.562992
Subhan Super Store,5.0,2021-10-02T00:00:00,5,5,5,0.120558,51.562992
Baba G's Cafe,1.0,2022-07-16T00:00:00,10,10,20,0.120558,51.562992
Children Garden Kindergarten,5.0,2018-12-17T00:00:00,5,5,5,0.064757,51.507405
53.5 Degrees,5.0,2019-05-10T00:00:00,5,5,5,0.064757,51.507405
MD Snacks,3.0,2021-04-22T00:00:00,5,10,10,0.1280145,51.5704298
Edge Restaurant,4.0,2019-05-10T00:00:00,5,10,5,0.064757,51.507405
Flavours Gelato Dagenham Green Lane,5.0,2022-07-11T00:00:00,5,5,5,0.1201817,51.5627387
Goodmayes Bowling Club,5.0,2018-07-18T00:00:00,0,0,0,0.116894997656345,51.5594940185547
Brownhill Care Ltd,5.0,2017-12-01T00:00:00,5,5,5,0.002179,51.445407
Beechcroft Care Home,5.0,2022-01-31T00:00:00,5,5,5,0.002179,51.445407
Kings Doner Kebab,3.0,2022-01-16T00:00:00,10,10,10,0.119984,51.562768
Rhubarb & Custard Cafe,3.0,2021-07-19T00:00:00,10,10,5,0.0126261,51.4559647
Indiano Pizza,4.0,2022-04-10T00:00:00,10,5,5,0.119985,51.562769
Papas Peri Peri Grill,2.0,2022-04-10T00:00:00,5,15,10,0.119985,51.562769
The Edmund Halley,5.0,2019-01-22T00:00:00,5,5,5,0.012592,51.455732
Lezet Kebab House,1.0,2022-05-03T00:00:00,10,10,20,0.119985,51.562769
KZ African Food and Drink Mart,5.0,2020-07-29T00:00:00,5,5,5,0.119985,51.562769
The Chinese Gourmet Ltd,4.0,2021-11-19T00:00:00,10,5,0,0.120558,51.562992
Fresh Everyday,3.0,2020-09-17T00:00:00,10,10,10,0.119985,51.562769
Frilly’s at The Mulberry Tea Room,5.0,2021-12-09T00:00:00,0,5,5,0.0371420010924339,51.4804878234863
Montessori Moments,5.0,2021-10-14T00:00:00,5,0,0,0.0371540002524853,51.4804763793945
Greenwich Carers Centre,4.0,2021-10-26T00:00:00,5,0,10,0.0365608,51.4799202
Mulberry House,5.0,2018-11-05T00:00:00,5,5,5,0.268593,51.709487
Buddies Pre School Ltd,,1901-01-01T00:00:00,,,,0.155152,51.597658
Istanbul Food Centre,4.0,2021-03-27T00:00:00,5,5,10,0.1196961,51.5628464
Lence Josifovska,,1901-01-01T00:00:00,,,,0.005118,51.448747
Mojo Kitchen,5.0,2021-05-20T00:00:00,5,5,5,0.0572123,51.5009014
The Off Licence,,1901-01-01T00:00:00,,,,0.012218,51.456062
Centre Cafe Shop,5.0,2018-03-22T00:00:00,5,5,5,0.011767,51.45562
Lords Pharmacy Ltd,,1901-01-01T00:00:00,,,,0.011767,51.45562
Learn to Leap Day Nursery,5.0,2022-01-21T00:00:00,5,5,5,0.1261798,51.5695505
Tulips Care Home,5.0,2019-03-09T00:00:00,5,5,0,0.002123,51.4461
Tasty Fish Bar,4.0,2021-05-09T00:00:00,0,10,5,0.1193671,51.5629063
Poole Farm Feed Centre,,1901-01-01T00:00:00,,,,0.5712612,52.0038629
Samosa King,2.0,2021-11-19T00:00:00,15,10,10,0.135516,51.579223
Churchill Contract Catering Services,5.0,2021-11-15T00:00:00,5,5,5,0.008407,51.452548
Calvary Greatfields Nursery,4.0,2022-03-07T00:00:00,5,10,5,0.086878,51.530746
Heritage Foods,4.0,2022-02-19T00:00:00,0,10,10,0.135516,51.579223
Shop Without Packaging,4.0,2018-10-22T00:00:00,0,0,10,0.011767,51.45562
Lotus Convience Store,5.0,2020-09-16T00:00:00,5,5,5,0.135516,51.579223
Top Fryers Fish Bar,5.0,2021-06-07T00:00:00,5,5,0,0.0377451,51.4821586
Blackheath Service Station,5.0,2021-04-18T00:00:00,0,0,0,0.0248654,51.4693962
The Bugle Horn,4.0,2020-09-03T00:00:00,0,0,10,0.0374029986560345,51.481803894043
The Village Tandoori,5.0,2021-03-23T00:00:00,0,5,0,0.0372238,51.481772
Meat revolution,5.0,2021-08-04T00:00:00,5,0,0,0.037512,51.4820997
Plus,5.0,2018-03-13T00:00:00,5,0,5,0.002402,51.447201
The International Food Store,3.0,2021-07-22T00:00:00,10,5,10,0.0373738,51.4821204
Best Kebab & Chicken,4.0,2019-07-18T00:00:00,5,5,10,0.011767,51.45562
Maritime Academy-Brooklands Primary School,5.0,2021-09-20T00:00:00,0,0,0,0.0191309992223978,51.4639739990234
"The Redeemed Christian Church Of God, Covenant Sanctuary",,1901-01-01T00:00:00,,,,0.0564926,51.5012377
New viceroy,3.0,2021-09-01T00:00:00,10,5,10,0.0369179,51.4816964
Pizza Hut Delivery,5.0,2021-04-07T00:00:00,0,0,0,0.0371486,51.4820251
Colliers Corner,,1901-01-01T00:00:00,,,,0.15394,51.597978
Collier Row Service Station,5.0,2016-04-23T00:00:00,5,5,5,0.15394,51.597978
Subway,5.0,2019-12-20T00:00:00,5,0,0,0.15394,51.597978
The Top Oak Public House,2.0,2021-09-03T00:00:00,15,15,10,0.184455,51.62816
Sushi Gourmet,5.0,2022-02-02T00:00:00,0,0,0,0.011294,51.45633
The Curry World,,1901-01-01T00:00:00,,,,0.011294,51.45633
Essence of Korea,,1901-01-01T00:00:00,,,,0.011294,51.45633
Sainsbury's,5.0,2018-03-12T00:00:00,0,0,0,0.011294,51.45633
Argos Ltd (Sainsbury's insert),,1901-01-01T00:00:00,,,,0.011294,51.45633
Jazz Trading (London) Limited,4.0,2022-03-07T00:00:00,0,5,10,0.0482557,51.4932503
Top Specialist Cakes and Snacks,5.0,2020-02-03T00:00:00,0,0,5,0.0482557,51.4932503
The Village Greengrocers,4.0,2021-12-30T00:00:00,5,5,10,0.0363426,51.4813916
Mimi's Kitchen,5.0,2021-02-04T00:00:00,0,0,0,0.0479529984295368,51.4930076599121
The Baguette,5.0,2021-06-07T00:00:00,0,0,0,0.036359,51.4814363
Ristorante Carola,5.0,2022-06-17T00:00:00,0,0,0,0.0117467,51.456915
Co-Op Supermarket,5.0,2021-08-23T00:00:00,0,5,0,0.0369540005922318,51.4820747375488
Corner Stop/Blackheath and Charlton Baptist Church,4.0,2022-01-26T00:00:00,0,0,10,0.0326449982821941,51.4778060913086
Thind Off Licence & Grocery Store,5.0,2019-02-13T00:00:00,0,0,5,0.118613,51.56336
Abbey Manor College,4.0,2019-01-22T00:00:00,0,10,5,0.009843,51.455078
Lloyds Pharmacy,,1901-01-01T00:00:00,,,,0.118613,51.56336
Patiala boys restaurant ltd,2.0,2022-03-08T00:00:00,15,10,10,0.1184653,51.5633722
Blackheath food centre,5.0,2021-06-25T00:00:00,5,5,5,0.0115970000624657,51.4570426940918
Gallions Primary School,5.0,2022-06-09T00:00:00,5,0,5,0.0674770027399063,51.5127716064453
Our Parks - HAF Project,,1901-01-01T00:00:00,,,,0.067465,51.51278
Tamba Day Nursery,5.0,2022-06-20T00:00:00,0,0,0,0.067465,51.51278
Home Bargains,5.0,2017-04-28T00:00:00,5,5,5,0.124779,51.569669
McDonald's,5.0,2020-08-24T00:00:00,5,5,0,0.0475840009748936,51.4930229187012
Pizza Pizza Co,,1901-01-01T00:00:00,,,,0.2642641,51.7072274
N K News,4.0,2021-05-14T00:00:00,5,5,10,0.124779,51.56967
Eastender Supermarket,5.0,2020-09-02T00:00:00,5,5,5,0.0677194,51.5130639
P & R Sweetshop,5.0,2021-04-01T00:00:00,0,0,0,0.0363055,51.4818509
Deluscious Catering Ltd,5.0,2022-03-25T00:00:00,0,0,0,0.0475840009748936,51.4930229187012
Henley Arms,4.0,2019-01-17T00:00:00,0,10,10,0.0561870001256466,51.5017280578613
Honey's,5.0,2018-06-22T00:00:00,5,5,5,0.106704,51.552001
News & Booze,5.0,2019-09-20T00:00:00,5,5,5,0.106704,51.552001
Pizza Town,3.0,2022-06-10T00:00:00,10,10,10,0.106704,51.552001
LOVEGIFT VEGAN,4.0,2019-02-23T00:00:00,5,5,10,0.010666,51.456457
Euro Cafe,5.0,2020-03-07T00:00:00,0,0,5,0.0114732,51.4572434
Sims Grill Bar & Restaurant,5.0,2019-01-24T00:00:00,0,0,5,0.010666,51.456457
Duke of Edinburgh,5.0,2018-03-12T00:00:00,5,5,5,0.010666,51.456457
Parkside Bar and Kitchen,5.0,2022-01-21T00:00:00,5,5,5,0.107511,51.552931
Showcase Cinema,4.0,2017-09-14T00:00:00,5,5,10,0.079898,51.525645
Thorntree Primary School,5.0,2021-11-09T00:00:00,5,5,0,0.0416040010750294,51.4875144958496
Thorntree School Breakfast Club,5.0,2022-03-10T00:00:00,0,0,5,0.0416040010750294,51.4875144958496
Abbeyfield,5.0,2018-10-03T00:00:00,5,5,5,0.133413,51.578703
Big Moe's Diner,5.0,2021-02-21T00:00:00,0,0,0,0.079898,51.525645
CrisCos Bakery Ltd,3.0,2019-10-29T00:00:00,10,10,10,0.079898,51.525645
Georet Ltd,4.0,2019-03-27T00:00:00,0,10,5,0.079898,51.525645
Black & White Lounge,5.0,2019-03-24T00:00:00,0,0,5,0.079898,51.525645
Strawberry Fields Day Nursery,5.0,2021-04-20T00:00:00,0,5,5,0.079898,51.525645
Punzalans Ltd,4.0,2020-10-15T00:00:00,10,0,10,0.0362615,51.4818337
Trinity Chapel Cafe The Discovery Centre,3.0,2018-03-21T00:00:00,10,10,5,0.079897,51.525645
Little Elms Daycare Nursery Lee Ltd,5.0,2019-01-08T00:00:00,0,0,0,0.006836,51.453151
Sapori D'Italia,5.0,2021-07-06T00:00:00,0,5,5,0.0111777,51.4577251
Little Cherubs Kindergarden,4.0,2021-11-18T00:00:00,10,5,5,0.107969,51.553786
Busy Bees at Charlton,5.0,2021-02-12T00:00:00,0,0,0,0.0332828,51.4796282
Manor Cafe,4.0,2020-02-22T00:00:00,10,0,10,0.005268,51.451847
Happy Valley,3.0,2018-03-06T00:00:00,10,10,10,0.005268,51.451847
Ocean Fish Bar,4.0,2020-03-12T00:00:00,5,5,10,0.005268,51.451847
Manor Fish Bar,5.0,2021-03-09T00:00:00,0,5,5,0.005268,51.451847
Simply,3.0,2018-10-25T00:00:00,10,10,10,0.005268,51.451847
Manor Newsagents,4.0,2020-02-08T00:00:00,5,10,5,0.005268,51.451847
MILK,5.0,2022-02-17T00:00:00,5,5,5,0.005268,51.451847
MyLahore Barking,3.0,2021-11-17T00:00:00,10,10,10,0.0780190005898476,51.524356842041
Ripple Primary School,5.0,2021-11-09T00:00:00,0,0,5,0.090001,51.536275
Playdays Montessori Nursery School,5.0,2020-09-15T00:00:00,5,5,5,0.117603,51.563675
A Linsell-Clark,,1901-01-01T00:00:00,,,,0.5252739,51.9619071
Winsor School,5.0,2022-06-30T00:00:00,0,5,5,0.062921,51.509506
Royal Docks Pharmacy,,1901-01-01T00:00:00,,,,0.062921,51.509506
Rondale Caribbean Cuisine,5.0,2021-09-10T00:00:00,5,0,0,0.0944927,51.5409164
Dennis Wines And Spirits,0.0,2021-10-27T00:00:00,15,20,20,0.0632213,51.5098427
Blueberry's,5.0,2021-07-06T00:00:00,5,0,5,0.0110989,51.4578973
Boydells Dairy Farm,5.0,2021-11-24T00:00:00,0,0,5,0.502396,51.94004
Orange Local,,1901-01-01T00:00:00,,,,0.005497,51.452472
Top Chef,3.0,2020-01-18T00:00:00,5,10,10,0.005497,51.452472
Spice Hut,4.0,2021-07-22T00:00:00,10,5,5,0.116373,51.562978
Chilliz Original,3.0,2021-10-28T00:00:00,10,10,10,0.116373,51.562978
The Taste of Jamaica,3.0,2021-07-22T00:00:00,10,10,10,0.116373,51.562978
New Leaf Community Cafe,5.0,2022-03-30T00:00:00,0,0,0,0.0301893,51.4774247
Food Cabin Project,5.0,2019-12-17T00:00:00,0,0,0,0.0301893,51.4774247
Lancey's,4.0,2020-08-19T00:00:00,10,5,0,0.0450978,51.4922914
Bright Horizons Blackheath Day Nursery and Preschool,5.0,2021-07-06T00:00:00,0,0,5,0.0109759,51.4584148
At Home Gift Shop,,1901-01-01T00:00:00,,,,0.010269,51.457912
The Salvation Army,5.0,2020-09-11T00:00:00,5,5,5,0.0872386,51.5342921
The Forresters Arms,5.0,2017-07-18T00:00:00,5,5,5,0.266133,51.710946
Kebabist,3.0,2021-09-24T00:00:00,5,10,10,0.010269,51.457912
The  Vintage Fish,5.0,2019-02-20T00:00:00,5,5,5,0.010269,51.457912
Pound Park Nursery School,5.0,2022-02-11T00:00:00,0,0,0,0.0404409989714623,51.4880294799805
Cheesewheeler,4.0,2018-03-09T00:00:00,5,5,10,0.264908,51.7099
Trinity Church of England School (Secondary),5.0,2021-10-11T00:00:00,0,5,5,0.00754099991172552,51.4552154541016
Blackheath & Greenwich Bowling Club,5.0,2021-07-17T00:00:00,0,0,0,0.0166009999811649,51.4634246826172
Drings Ltd,5.0,2021-06-29T00:00:00,0,0,0,0.0372489,51.4849191
Boulangerie Jade Limited,5.0,2021-07-05T00:00:00,0,5,5,0.0372489,51.4849191
Andes Empanadas,4.0,2021-07-15T00:00:00,10,0,0,0.0372489,51.4849191
Italian Recipe,5.0,2021-09-07T00:00:00,0,0,0,0.0372489,51.4849191
MrsJFoods,5.0,2022-05-18T00:00:00,5,5,0,0.0372489,51.4849191
Millennium Cafe,4.0,2020-07-29T00:00:00,10,0,5,0.0448072,51.4925572
Residential Care Home,5.0,2019-12-12T00:00:00,5,5,5,0.114228,51.561524
Melting Time,,1901-01-01T00:00:00,,,,0.0372489,51.4849191
Chadwell Supermarket,4.0,2018-07-30T00:00:00,0,10,10,0.125461,51.572841
Aspens Services LTD,4.0,2021-11-16T00:00:00,0,10,10,0.084925003349781,51.5325813293457
Mydetoxdiet.co.uk,5.0,2020-03-16T00:00:00,0,0,5,0.0372489,51.4849191
The Paper Shop,5.0,2018-12-07T00:00:00,5,5,5,0.125461,51.572841
Nisa Local,5.0,2021-09-20T00:00:00,0,0,5,0.0318037,51.4798452
Amazing Burger Shop,4.0,2021-05-15T00:00:00,5,10,5,0.125461,51.572841
Chadwell Pre-School,5.0,2021-03-26T00:00:00,0,0,5,0.124582,51.57193
Mr Bunns Bakery,5.0,2018-11-07T00:00:00,5,5,5,0.125461,51.572841
Sizzling Peri Peri,4.0,2021-05-15T00:00:00,5,10,5,0.125461,51.572841
Venu Food and Wine,3.0,2021-05-12T00:00:00,10,5,10,0.1153577,51.5629427
CGL,5.0,2019-01-28T00:00:00,0,0,5,0.044347,51.4924192
The Coffee Post,5.0,2022-03-08T00:00:00,5,5,5,0.264979,51.710447
Bengal Brasserie,,1901-01-01T00:00:00,,,,0.001006,51.449186
Figs Convenience Store,4.0,2018-03-13T00:00:00,0,10,10,0.001006,51.449186
Springbank Fish & Chips Kebab,5.0,2018-08-09T00:00:00,5,5,5,0.001006,51.449186
Zenith Chicken,4.0,2021-11-10T00:00:00,5,5,10,0.0315602,51.479825
Marks Gate Nursery,5.0,2020-09-16T00:00:00,5,5,5,0.137012004852295,51.584644317627
Chadwell Primary School,5.0,2022-05-09T00:00:00,5,5,5,0.121056996285915,51.5687484741211
Kevins Charlton Pharmacy,5.0,2019-05-22T00:00:00,0,0,0,0.0314631,51.4798396
The Old Tigers Head,4.0,2019-07-18T00:00:00,5,5,10,0.009139,51.45741
Blackheath Day Nursery-Rectory Field,5.0,2022-02-04T00:00:00,0,5,0,0.0312500000109629,51.4796300000004
Georges Barbier Of London Ltd,,1901-01-01T00:00:00,,,,0.009179,51.457355
Nisa Drinks,5.0,2021-06-17T00:00:00,0,0,0,0.0314487,51.4798399
Morden College Residential Home,5.0,2021-05-28T00:00:00,0,0,0,0.0206655,51.468941
KFC,5.0,2022-03-28T00:00:00,0,5,5,0.1221205,51.570008
Marks Gate Infant School,5.0,2020-09-16T00:00:00,5,5,5,0.137012,51.584645
Iceland Foods Limited,5.0,2021-06-17T00:00:00,5,5,5,0.1221205,51.570008
St Clairs - T/A - Lulu's Bistro/Arushi's Kitchen,4.0,2021-03-27T00:00:00,10,0,10,0.0447758,51.4931961
Co-op Food,4.0,2006-07-03T00:00:00,5,10,5,0.157933,51.605458
Mr Chippy,4.0,2021-06-17T00:00:00,10,0,0,0.0313476,51.4798326
Hither Green Food & Wine Ltd,,1901-01-01T00:00:00,,,,0.000883,51.4494389
Chatthas Post Office,,1901-01-01T00:00:00,,,,0.000883,51.4494389
Tamba Day Nursery,5.0,2022-04-25T00:00:00,5,5,5,0.121054999530315,51.569019317627
Taj Mahal Sweet Centre,5.0,2021-04-03T00:00:00,5,5,5,0.085834,51.534083
ARP Chicken & Pizza Ltd,4.0,2021-04-23T00:00:00,0,10,10,0.085834,51.534083
Abbi Superstores,4.0,2021-05-28T00:00:00,0,10,10,0.085834,51.534083
Mayors Dispensing Chemist,,1901-01-01T00:00:00,,,,0.085834,51.534083
The Fish Inn,5.0,2021-10-09T00:00:00,0,0,0,0.085834,51.534083
Jerry's,5.0,2017-11-14T00:00:00,5,5,5,0.004954,51.453552
London City Airport Hotel,5.0,2019-10-29T00:00:00,0,5,5,0.0529780015349388,51.5014953613281
Valley Supermarket,4.0,2022-06-18T00:00:00,0,5,10,0.040132999420166,51.4887733459473
Moksliukas Nursery,5.0,2019-01-21T00:00:00,5,0,5,0.0426832,51.4913399
Chadwell Food and Wine,1.0,2021-05-27T00:00:00,10,20,20,0.120822,51.568968
3D Food & Wine LTD T/A Westbury News,4.0,2019-10-12T00:00:00,0,0,10,0.085834,51.534083
The Greyhound Public House,5.0,2020-01-16T00:00:00,5,5,5,0.120414,51.56858
Beckton Fish Bar,4.0,2020-03-09T00:00:00,5,5,10,0.062471,51.511042
Ripple Primary School,5.0,2019-09-17T00:00:00,5,5,5,0.086357,51.534811
Goodmayes Primary School,5.0,2021-10-20T00:00:00,5,5,5,0.115141,51.563494
Abbey Care Home,4.0,2022-04-28T00:00:00,0,10,10,0.147455,51.595515
The Bowl Bar (City Pavilion),5.0,2021-10-31T00:00:00,0,5,0,0.147456,51.595516
Brunch Box,4.0,2020-07-28T00:00:00,5,10,5,0.147456,51.595516
Greenwich Living Options,5.0,2019-12-17T00:00:00,5,0,5,0.0392044,51.4880685
Wellgate Community Farm,,1901-01-01T00:00:00,,,,0.147456,51.595516
Sanuk Restaurant,4.0,2021-04-22T00:00:00,5,10,5,0.2640433,51.7103432
JWalks Grill,5.0,2021-05-13T00:00:00,0,0,0,0.0393753,51.488347
The Royal Oak,4.0,2021-05-13T00:00:00,0,0,10,0.0393753,51.488347
Royal Oak,5.0,2021-07-05T00:00:00,5,0,0,0.0393753,51.488347
McDonald's,5.0,2020-08-11T00:00:00,5,5,5,0.14259,51.59091
FOOD Club - Charlton,5.0,2021-05-14T00:00:00,0,0,0,0.037151999771595,51.4862403869629
CACT,5.0,2020-10-20T00:00:00,0,5,5,0.037151999771595,51.4862403869629
Golden Dragon,3.0,2021-12-05T00:00:00,10,10,5,0.085834,51.534083
Marks Gate Children's Centre Nursery,4.0,2022-07-15T00:00:00,0,10,10,0.1369708,51.5853933
South In Your Mouth,,1901-01-01T00:00:00,,,,0.0041645,51.4533847
Harveys Newsagents,5.0,2018-06-28T00:00:00,0,5,0,0.109579,51.558343
Brilliant Restaurant Cafe,3.0,2021-06-23T00:00:00,10,10,10,0.109579,51.558343
Cygnet Hospital,5.0,2022-06-30T00:00:00,0,0,0,0.064657,51.513792
Springbank Road Local Store,5.0,2020-10-15T00:00:00,0,5,5,0.0002238,51.4495041
Barney Bear Nursery,5.0,2022-03-09T00:00:00,0,5,5,0.09489,51.54384
Mayespark Primary School,5.0,2022-05-23T00:00:00,5,5,5,0.108018,51.557031
Pound n Max,4.0,2016-02-27T00:00:00,0,10,10,0.154175,51.602757
LLoyds Pharmacy,,1901-01-01T00:00:00,,,,0.154175,51.602757
Sodexo @ Oasis Academy Pinewood,5.0,2020-03-18T00:00:00,0,5,5,0.161919,51.610619
Nando's,5.0,2022-03-10T00:00:00,0,0,5,0.1182612,51.5673491
Gable Court Nursing Home,5.0,2022-07-01T00:00:00,5,5,5,0.121528,51.570817
Headstart Montessorians,5.0,2022-02-22T00:00:00,5,5,5,0.1135535,51.5629303
Flitch Green Academy School,5.0,2022-02-02T00:00:00,0,5,0,0.415121,51.858662
Damac Burgers & Shakes,4.0,2021-11-18T00:00:00,5,5,10,0.1186847,51.5680949
Urban Cream,3.0,2021-12-14T00:00:00,10,10,10,0.1186847,51.5680949
Don Peri Ano’s,4.0,2021-12-14T00:00:00,5,5,10,0.1186847,51.5680949
